ID,Locality,Postal Code,Build Year,Facades,Habitable Surface,Land Surface,Type,Subtype,Price,Sale Type,Bedroom Count,Bathroom Count,Toilet Count,Room Count,Kitchen,Kitchen Surface,Kitchen Type,Furnished,Openfire,Fireplace Count,Terrace,Terrace Surface,Terrace Orientation,Garden Exists,Garden Surface,Garden Orientation,Swimming Pool,State of Building,Living Surface,EPC,Consumption Per m2,Cadastral Income,Has starting Price,Transaction Subtype,Heating Type,Is Holiday Property,Gas Water Electricity,Sewer,Sea view,Parking count inside,Parking count outside,Parking box count,Municipality,Province
11139669,Bruxelles,1000,,4.0,96.0,,APARTMENT,PENTHOUSE,380000,NORMAL_SALE,2.0,1.0,,3.0,True,,HYPER_EQUIPPED,False,False,,True,7.0,,False,,,,,,,,0,False,BUY_REGULAR,,,,,,,,,BRUSSEL,BRUSSEL
11139668,Bruxelles,1000,,4.0,110.0,,APARTMENT,GROUND_FLOOR,386000,NORMAL_SALE,3.0,2.0,,5.0,True,,HYPER_EQUIPPED,False,False,,True,7.0,,False,,,,,,,,0,False,BUY_REGULAR,,,,,,,,,BRUSSEL,BRUSSEL
11139661,Bruxelles,1000,,4.0,110.0,,APARTMENT,GROUND_FLOOR,386000,NORMAL_SALE,3.0,2.0,,5.0,True,,HYPER_EQUIPPED,False,False,,True,7.0,,False,,,,,,,,0,False,BUY_REGULAR,,,,,,,,,BRUSSEL,BRUSSEL
11137913,Wetteren,9230,2023.0,4.0,105.0,,APARTMENT,GROUND_FLOOR,328500,NORMAL_SALE,2.0,1.0,1.0,4.0,True,12.0,USA_HYPER_EQUIPPED,False,False,,True,9.0,,False,,,False,AS_NEW,28.0,,,0,False,BUY_REGULAR,GAS,,,,,20.0,8.0,,WETTEREN,OOST-VLAANDEREN
11137908,Wetteren,9230,2023.0,4.0,107.0,,APARTMENT,GROUND_FLOOR,334500,NORMAL_SALE,2.0,1.0,1.0,4.0,True,12.0,USA_HYPER_EQUIPPED,False,False,,True,9.0,,False,,,False,AS_NEW,28.0,,,0,False,BUY_REGULAR,GAS,,,,,20.0,8.0,,WETTEREN,OOST-VLAANDEREN
11137911,Wetteren,9230,2023.0,4.0,94.0,,APARTMENT,APARTMENT,338000,NORMAL_SALE,2.0,1.0,1.0,4.0,True,13.0,USA_HYPER_EQUIPPED,False,False,,True,20.0,,False,,,False,AS_NEW,25.0,,,0,False,BUY_REGULAR,GAS,,,,,20.0,8.0,,WETTEREN,OOST-VLAANDEREN
11137910,Wetteren,9230,2023.0,4.0,110.0,,APARTMENT,GROUND_FLOOR,342000,NORMAL_SALE,2.0,1.0,1.0,4.0,True,12.0,USA_HYPER_EQUIPPED,False,False,,True,8.0,,False,,,False,AS_NEW,28.0,,,0,False,BUY_REGULAR,GAS,,,,,20.0,8.0,,WETTEREN,OOST-VLAANDEREN
11137909,Wetteren,9230,2023.0,4.0,103.0,,APARTMENT,APARTMENT,342000,NORMAL_SALE,2.0,1.0,1.0,4.0,True,15.0,USA_HYPER_EQUIPPED,False,False,,True,22.0,,False,,,False,AS_NEW,25.0,,,0,False,BUY_REGULAR,GAS,,,,,20.0,8.0,,WETTEREN,OOST-VLAANDEREN
11139586,Bruxelles,1000,,4.0,95.0,,APARTMENT,GROUND_FLOOR,355000,NORMAL_SALE,2.0,1.0,,3.0,True,,USA_INSTALLED,False,False,,True,6.0,,False,,,,,,,,0,False,BUY_REGULAR,,,,,,,,,BRUSSEL,BRUSSEL
11139572,Bruxelles,1000,,4.0,94.0,,APARTMENT,GROUND_FLOOR,357000,NORMAL_SALE,2.0,1.0,,3.0,True,,USA_INSTALLED,False,False,,True,6.0,,False,,,,,,,,0,False,BUY_REGULAR,,,,,,,,,BRUSSEL,BRUSSEL
11139575,Bruxelles,1000,,4.0,95.0,,APARTMENT,APARTMENT,360000,NORMAL_SALE,2.0,1.0,,3.0,True,,USA_INSTALLED,False,False,,True,6.0,,False,,,,,,,,0,False,BUY_REGULAR,,,,,,,,,BRUSSEL,BRUSSEL
11139578,Bruxelles,1000,,4.0,97.0,,APARTMENT,GROUND_FLOOR,363000,NORMAL_SALE,2.0,1.0,,3.0,True,,USA_INSTALLED,False,False,,True,6.0,,False,,,,,,,,0,False,BUY_REGULAR,,,,,,,,,BRUSSEL,BRUSSEL
11139573,Bruxelles,1000,,4.0,95.0,,APARTMENT,APARTMENT,369000,NORMAL_SALE,2.0,1.0,,3.0,True,,USA_INSTALLED,False,False,,True,6.0,,False,,,,,,,,0,False,BUY_REGULAR,,,,,,,,,BRUSSEL,BRUSSEL
11139571,Bruxelles,1000,,4.0,95.0,,APARTMENT,APARTMENT,374000,NORMAL_SALE,2.0,1.0,,3.0,True,,USA_INSTALLED,False,False,,True,6.0,,False,,,,,,,,0,False,BUY_REGULAR,,,,,,,,,BRUSSEL,BRUSSEL
10991480,Woluwe-St-Lambert,1200,,,66.0,,APARTMENT,APARTMENT,375000,NORMAL_SALE,1.0,,,1.0,False,,,False,False,,False,,,False,,,,,,,,0,False,BUY_REGULAR,ELECTRIC,,,,,,,,SINT-LAMBRECHTS-WOLUWE,BRUSSEL
10991489,Woluwe-St-Lambert,1200,,,107.0,,APARTMENT,APARTMENT,585000,NORMAL_SALE,2.0,,,2.0,False,,,False,False,,False,,,False,,,,,,,,0,False,BUY_REGULAR,ELECTRIC,,,,,,,,SINT-LAMBRECHTS-WOLUWE,BRUSSEL
10991496,Woluwe-St-Lambert,1200,,,123.0,,APARTMENT,APARTMENT,625000,NORMAL_SALE,3.0,,,3.0,False,,,False,False,,False,,,False,,,,,,,,0,False,BUY_REGULAR,,,,,,,,,SINT-LAMBRECHTS-WOLUWE,BRUSSEL
10991497,Woluwe-St-Lambert,1200,,,130.0,,APARTMENT,APARTMENT,730000,NORMAL_SALE,3.0,,,3.0,False,,,False,False,,False,,,False,,,,,,,,0,False,BUY_REGULAR,ELECTRIC,,,,,,,,SINT-LAMBRECHTS-WOLUWE,BRUSSEL
10991500,Woluwe-St-Lambert,1200,,,120.0,,APARTMENT,PENTHOUSE,980000,NORMAL_SALE,3.0,,,3.0,False,,,False,False,,False,,,False,,,,,,,,0,False,BUY_REGULAR,ELECTRIC,,,,,,,,SINT-LAMBRECHTS-WOLUWE,BRUSSEL
11137899,Deinze,9800,2024.0,2.0,123.0,175.0,HOUSE,HOUSE,378500,NORMAL_SALE,3.0,1.0,2.0,6.0,True,9.0,USA_HYPER_EQUIPPED,False,False,,True,,,False,,,False,AS_NEW,30.0,,,0,False,BUY_REGULAR,,,True,CONNECTED,,,1.0,,DEINZE,OOST-VLAANDEREN
11137900,Deinze,9800,2024.0,2.0,123.0,175.0,HOUSE,HOUSE,378500,NORMAL_SALE,3.0,1.0,2.0,6.0,True,9.0,USA_HYPER_EQUIPPED,False,False,,True,,,False,,,False,AS_NEW,30.0,,,0,False,BUY_REGULAR,,,True,CONNECTED,,,1.0,,DEINZE,OOST-VLAANDEREN
11137903,Deinze,9800,2024.0,2.0,123.0,175.0,HOUSE,HOUSE,378500,NORMAL_SALE,3.0,1.0,2.0,6.0,True,9.0,USA_HYPER_EQUIPPED,False,False,,True,,,False,,,False,AS_NEW,30.0,,,0,False,BUY_REGULAR,,,True,CONNECTED,,,1.0,,DEINZE,OOST-VLAANDEREN
11137902,Deinze,9800,2024.0,2.0,123.0,191.0,HOUSE,HOUSE,381000,NORMAL_SALE,3.0,1.0,2.0,6.0,True,8.0,USA_HYPER_EQUIPPED,False,False,,True,,,False,,,False,AS_NEW,33.0,,,0,False,BUY_REGULAR,,,True,CONNECTED,,,1.0,,DEINZE,OOST-VLAANDEREN
11137892,Deinze,9800,2024.0,3.0,123.0,168.0,HOUSE,VILLA,399500,NORMAL_SALE,3.0,1.0,2.0,6.0,True,8.0,USA_HYPER_EQUIPPED,False,False,,True,,,False,,,False,AS_NEW,31.0,,,0,False,BUY_REGULAR,GAS,,True,CONNECTED,,,1.0,,DEINZE,OOST-VLAANDEREN
11137901,Deinze,9800,2024.0,3.0,123.0,234.0,HOUSE,VILLA,410400,NORMAL_SALE,3.0,1.0,2.0,6.0,True,8.0,USA_HYPER_EQUIPPED,False,False,,True,,,False,,,False,AS_NEW,31.0,,,0,False,BUY_REGULAR,,,True,CONNECTED,,,1.0,,DEINZE,OOST-VLAANDEREN
11137898,Deinze,9800,2024.0,3.0,123.0,252.0,HOUSE,VILLA,411900,NORMAL_SALE,3.0,1.0,2.0,6.0,True,8.0,USA_HYPER_EQUIPPED,False,False,,True,,,False,,,False,AS_NEW,31.0,,,0,False,BUY_REGULAR,,,True,CONNECTED,,,1.0,,DEINZE,OOST-VLAANDEREN
11137905,Deinze,9800,2024.0,3.0,123.0,268.0,HOUSE,VILLA,415650,NORMAL_SALE,3.0,1.0,2.0,6.0,True,8.0,USA_HYPER_EQUIPPED,False,False,,True,,,False,,,False,AS_NEW,31.0,,,0,False,BUY_REGULAR,,,True,CONNECTED,,,1.0,,DEINZE,OOST-VLAANDEREN
11137896,Deinze,9800,2024.0,3.0,132.0,226.0,HOUSE,VILLA,421900,NORMAL_SALE,3.0,1.0,2.0,6.0,True,12.0,USA_HYPER_EQUIPPED,False,False,,True,,,False,,,False,AS_NEW,27.0,,,0,False,BUY_REGULAR,,,True,CONNECTED,,,2.0,,DEINZE,OOST-VLAANDEREN
11137894,Deinze,9800,2024.0,3.0,132.0,227.0,HOUSE,VILLA,423400,NORMAL_SALE,3.0,1.0,2.0,6.0,True,12.0,USA_HYPER_EQUIPPED,False,False,,True,,,False,,,False,AS_NEW,27.0,,,0,False,BUY_REGULAR,,,True,CONNECTED,,,2.0,,DEINZE,OOST-VLAANDEREN
11137897,Deinze,9800,2024.0,3.0,132.0,227.0,HOUSE,VILLA,423400,NORMAL_SALE,3.0,1.0,2.0,6.0,True,12.0,USA_HYPER_EQUIPPED,False,False,,True,,,False,,,False,AS_NEW,27.0,,,0,False,BUY_REGULAR,,,True,CONNECTED,,,2.0,,DEINZE,OOST-VLAANDEREN
11137906,Deinze,9800,2024.0,3.0,132.0,227.0,HOUSE,VILLA,423400,NORMAL_SALE,3.0,1.0,2.0,6.0,True,12.0,USA_HYPER_EQUIPPED,False,False,,True,,,False,,,False,AS_NEW,27.0,,,0,False,BUY_REGULAR,,,True,CONNECTED,,,2.0,,DEINZE,OOST-VLAANDEREN
11137895,Deinze,9800,2024.0,3.0,132.0,359.0,HOUSE,VILLA,431450,NORMAL_SALE,3.0,1.0,2.0,6.0,True,12.0,USA_HYPER_EQUIPPED,False,False,,True,,,False,,,False,AS_NEW,27.0,,,0,False,BUY_REGULAR,,,True,CONNECTED,,,2.0,,DEINZE,OOST-VLAANDEREN
11137887,Deinze,9800,2024.0,3.0,132.0,270.0,HOUSE,VILLA,439000,NORMAL_SALE,3.0,1.0,2.0,6.0,True,19.0,USA_HYPER_EQUIPPED,False,False,,True,,,False,,,False,AS_NEW,25.0,,,0,False,BUY_REGULAR,GAS,,True,CONNECTED,,,2.0,,DEINZE,OOST-VLAANDEREN
11137888,Deinze,9800,2024.0,3.0,132.0,270.0,HOUSE,VILLA,439000,NORMAL_SALE,3.0,1.0,2.0,6.0,True,19.0,USA_HYPER_EQUIPPED,False,False,,True,,,False,,,False,AS_NEW,25.0,,,0,False,BUY_REGULAR,GAS,,True,CONNECTED,,,2.0,,DEINZE,OOST-VLAANDEREN
11137890,Deinze,9800,2024.0,4.0,132.0,419.0,HOUSE,VILLA,485000,NORMAL_SALE,3.0,1.0,2.0,6.0,True,8.0,USA_HYPER_EQUIPPED,False,False,,True,,,False,,,False,AS_NEW,33.0,,,0,False,BUY_REGULAR,,,True,CONNECTED,,,1.0,,DEINZE,OOST-VLAANDEREN
11137891,Deinze,9800,2024.0,4.0,192.0,432.0,HOUSE,VILLA,586500,NORMAL_SALE,3.0,1.0,2.0,6.0,True,9.0,USA_HYPER_EQUIPPED,False,False,,True,,,False,,,False,AS_NEW,31.0,,,0,False,BUY_REGULAR,,,True,CONNECTED,,1.0,1.0,,DEINZE,OOST-VLAANDEREN
11137893,Deinze,9800,2024.0,3.0,140.0,419.0,HOUSE,VILLA,588500,NORMAL_SALE,3.0,1.0,2.0,6.0,True,8.0,USA_HYPER_EQUIPPED,False,False,,True,,,False,,,False,AS_NEW,36.0,,,0,False,BUY_REGULAR,,,True,CONNECTED,,,2.0,,DEINZE,OOST-VLAANDEREN
11137904,Deinze,9800,2024.0,4.0,192.0,552.0,HOUSE,VILLA,597000,NORMAL_SALE,3.0,1.0,2.0,6.0,True,9.0,USA_HYPER_EQUIPPED,False,False,,True,,,False,,,False,AS_NEW,31.0,,,0,False,BUY_REGULAR,,,True,CONNECTED,,1.0,1.0,,DEINZE,OOST-VLAANDEREN
11137889,Deinze,9800,2024.0,4.0,181.0,587.0,HOUSE,VILLA,599500,NORMAL_SALE,3.0,1.0,2.0,6.0,True,8.0,USA_HYPER_EQUIPPED,False,False,,True,,,False,,,False,AS_NEW,30.0,,,0,False,BUY_REGULAR,,,True,CONNECTED,,1.0,1.0,,DEINZE,OOST-VLAANDEREN
11139442,SELANGE,6781,1966.0,4.0,200.0,1019.0,HOUSE,HOUSE,420000,NORMAL_SALE,5.0,1.0,2.0,8.0,True,,INSTALLED,False,False,,True,29.0,,False,,,False,GOOD,35.0,G,700.0,1016,,BUY_REGULAR,FUELOIL,,False,,,6.0,3.0,,MESSANCY,LUXEMBURG
11140226,Oudergem,1160,2025.0,,92.0,,APARTMENT,APARTMENT,480000,NORMAL_SALE,2.0,2.0,,4.0,False,,,False,False,,True,14.0,,False,,,,,,A,30.0,0,False,BUY_REGULAR,,,,,,,,,OUDERGEM,BRUSSEL
11140229,Oudergem,1160,2025.0,,92.0,,APARTMENT,APARTMENT,505000,NORMAL_SALE,2.0,2.0,,4.0,False,,,False,False,,True,21.0,,False,,,,,,A,30.0,0,False,BUY_REGULAR,,,,,,,,,OUDERGEM,BRUSSEL
11140225,Oudergem,1160,2025.0,,92.0,,APARTMENT,APARTMENT,510000,NORMAL_SALE,2.0,2.0,,4.0,False,,,False,False,,True,7.0,,False,,,,,,A,30.0,0,False,BUY_REGULAR,,,,,,,,,OUDERGEM,BRUSSEL
11140228,Oudergem,1160,2025.0,,102.0,,APARTMENT,APARTMENT,517500,NORMAL_SALE,2.0,2.0,,4.0,False,,,False,False,,True,7.0,,False,,,,,,A,30.0,0,False,BUY_REGULAR,,,,,,,,,OUDERGEM,BRUSSEL
11140230,Oudergem,1160,2025.0,,127.0,,APARTMENT,APARTMENT,655000,NORMAL_SALE,3.0,2.0,,5.0,False,,,False,False,,True,15.0,,False,,,,,,A,30.0,0,False,BUY_REGULAR,,,,,,,,,OUDERGEM,BRUSSEL
11138468,Nieuwpoort,8620,2009.0,2.0,142.0,,APARTMENT,APARTMENT,499000,NORMAL_SALE,4.0,2.0,2.0,8.0,True,,HYPER_EQUIPPED,False,False,,True,10.0,,False,,,False,AS_NEW,,B,143.0,1205,False,BUY_REGULAR,GAS,,,,,,,,NIEUWPOORT,WEST-VLAANDEREN
11159159,Brakel,9660,2022.0,3.0,144.0,196.0,HOUSE,HOUSE,395000,NORMAL_SALE,3.0,1.0,2.0,6.0,True,11.0,USA_HYPER_EQUIPPED,False,False,,True,20.0,,True,102.0,,False,,38.0,A,20.0,0,False,BUY_REGULAR,GAS,,True,CONNECTED,,6.0,,,BRAKEL,OOST-VLAANDEREN
11159156,Brakel,9660,2022.0,2.0,144.0,249.0,HOUSE,HOUSE,398000,NORMAL_SALE,3.0,1.0,2.0,6.0,True,11.0,USA_HYPER_EQUIPPED,False,False,,True,22.0,,True,156.0,,False,,37.0,A,20.0,0,False,BUY_REGULAR,GAS,,True,CONNECTED,,6.0,,,BRAKEL,OOST-VLAANDEREN
11158979,Ixelles,1050,1930.0,2.0,45.0,,APARTMENT,APARTMENT,275000,NORMAL_SALE,1.0,1.0,1.0,3.0,True,,USA_SEMI_EQUIPPED,False,False,,True,8.0,,False,,,False,AS_NEW,,D,209.0,0,False,BUY_REGULAR,GAS,,,,,,,,ELSENE,BRUSSEL
11158978,Ixelles,1050,1930.0,2.0,84.0,,APARTMENT,APARTMENT,415000,NORMAL_SALE,2.0,1.0,1.0,4.0,True,,USA_HYPER_EQUIPPED,False,False,,False,,,False,,,False,AS_NEW,,E,226.0,0,False,BUY_REGULAR,GAS,,,,,,,,ELSENE,BRUSSEL
11158977,Ixelles,1050,1930.0,2.0,59.0,,APARTMENT,APARTMENT,325000,NORMAL_SALE,1.0,1.0,1.0,3.0,True,,USA_SEMI_EQUIPPED,False,False,,False,,,False,,,False,AS_NEW,20.0,D,175.0,0,False,BUY_REGULAR,GAS,,,,,,,,ELSENE,BRUSSEL
11158974,La Hulpe,1310,1954.0,4.0,185.0,802.0,HOUSE,VILLA,495000,NORMAL_SALE,4.0,1.0,2.0,7.0,False,12.0,,False,False,,False,,,False,,,,TO_RENOVATE,34.0,E,386.0,0,False,BUY_REGULAR,GAS,,True,CONNECTED,,1.0,1.0,,LA HULPE,WAALS-BRABANT
11158973,Hasselt Kuringen,3511,1992.0,3.0,119.0,657.0,HOUSE,HOUSE,269900,NORMAL_SALE,3.0,1.0,2.0,6.0,True,,HYPER_EQUIPPED,False,False,,True,,,False,,,False,,,E,446.0,535,False,BUY_REGULAR,,,,,,1.0,3.0,,HASSELT,LIMBURG
11158972,Molenbeek-Saint-Jean,1080,,2.0,93.0,,APARTMENT,APARTMENT,275000,NORMAL_SALE,2.0,1.0,1.0,4.0,False,105.0,,False,False,,True,8.0,,False,,,False,GOOD,30.0,D,166.0,0,False,BUY_REGULAR,GAS,,,,,1.0,,,SINT-JANS-MOLENBEEK,BRUSSEL
11158971,Neupré,4121,2021.0,4.0,480.0,2812.0,HOUSE,VILLA,1590000,NORMAL_SALE,5.0,4.0,3.0,12.0,True,,INSTALLED,False,False,,True,179.0,,True,2812.0,,True,AS_NEW,,A,63.0,0,False,BUY_REGULAR,,,,,,2.0,8.0,,NEUPRÉ,LUIK
11158970,Tremelo,3120,2012.0,4.0,150.0,518.0,HOUSE,VILLA,515000,NORMAL_SALE,3.0,1.0,2.0,6.0,True,,HYPER_EQUIPPED,False,False,,True,,,False,,,,AS_NEW,,A,10.0,1306,False,BUY_REGULAR,GAS,,True,CONNECTED,,,2.0,,TREMELO,VLAAMS-BRABANT
11158968,Turnhout,2300,1958.0,2.0,178.0,172.0,HOUSE,HOUSE,269000,NORMAL_SALE,4.0,1.0,,5.0,True,16.0,HYPER_EQUIPPED,False,False,,False,,,False,,,,,32.0,B,107.0,0,False,BUY_REGULAR,GAS,,,CONNECTED,,,2.0,,TURNHOUT,ANTWERPEN
11158967,Lille,2275,1967.0,4.0,33.0,2684.0,HOUSE,CHALET,99000,NORMAL_SALE,1.0,1.0,1.0,3.0,False,,,False,False,,True,6.0,,True,2684.0,,,GOOD,,,,76,False,BUY_REGULAR,,,,,,,,,LILLE,ANTWERPEN
11158966,Ternat,1740,1986.0,4.0,176.0,604.0,HOUSE,HOUSE,519000,NORMAL_SALE,3.0,1.0,2.0,6.0,True,12.0,HYPER_EQUIPPED,False,False,,True,,,False,,,False,GOOD,32.0,B,176.0,0,False,BUY_REGULAR,,,,CONNECTED,,1.0,2.0,,TERNAT,VLAAMS-BRABANT
11158965,Sint-Agatha-Berchem,1082,1949.0,2.0,158.0,435.0,HOUSE,HOUSE,492000,NORMAL_SALE,3.0,1.0,1.0,5.0,True,14.0,INSTALLED,False,False,,True,,,False,,,,GOOD,32.0,G,512.0,2104,False,BUY_REGULAR,GAS,,True,CONNECTED,,1.0,,,SINT-AGATHA-BERCHEM,BRUSSEL
10880166,Molenbeek-St-Jean,1080,1968.0,,95.0,,APARTMENT,APARTMENT,229000,NORMAL_SALE,2.0,1.0,1.0,4.0,True,8.0,INSTALLED,False,False,,True,,,False,,,,GOOD,39.0,D,176.0,1543,False,BUY_REGULAR,GAS,,,,,1.0,,,SINT-JANS-MOLENBEEK,BRUSSEL
11158964,Bornem,2880,1950.0,3.0,284.0,1535.0,HOUSE,HOUSE,584000,NORMAL_SALE,4.0,1.0,2.0,7.0,False,,,False,False,,False,,,False,,,,TO_RENOVATE,,,,0,False,BUY_REGULAR,FUELOIL,,,,,2.0,4.0,,BORNEM,ANTWERPEN
11030881,Heist-op-den-Berg Schriek,2223,1970.0,3.0,,1604.0,HOUSE,HOUSE,299000,NORMAL_SALE,3.0,,1.0,4.0,True,18.0,INSTALLED,False,False,,False,,,False,,,,TO_BE_DONE_UP,41.0,F,519.0,572,False,BUY_REGULAR,GAS,,,,,1.0,4.0,,HEIST-OP-DEN-BERG,ANTWERPEN
11158957,Profondeville,5170,1972.0,4.0,455.0,4003.0,HOUSE,HOUSE,550000,NORMAL_SALE,4.0,4.0,6.0,14.0,True,14.0,USA_INSTALLED,False,False,,True,66.0,,True,3626.0,,False,AS_NEW,25.0,D,302.0,2446,True,BUY_REGULAR,FUELOIL,,,,,1.0,4.0,,PROFONDEVILLE,NAMEN
11158956,Eghezée,5310,1900.0,4.0,290.0,2490.0,HOUSE,MIXED_USE_BUILDING,390000,NORMAL_SALE,5.0,2.0,3.0,10.0,True,11.0,INSTALLED,False,False,,False,,,True,1500.0,,False,TO_RENOVATE,40.0,D,286.0,1338,False,BUY_REGULAR,FUELOIL,,,CONNECTED,,3.0,6.0,,EGHEZÉE,NAMEN
11158952,SINT-JANS-MOLENBEEK,1080,1965.0,2.0,,,APARTMENT,APARTMENT,235000,NORMAL_SALE,3.0,1.0,1.0,5.0,True,8.0,HYPER_EQUIPPED,False,True,-1.0,True,9.0,,False,,,,GOOD,,F,322.0,1306,False,BUY_REGULAR,FUELOIL,,,,,1.0,,,SINT-JANS-MOLENBEEK,BRUSSEL
11158951,SINT-JANS-MOLENBEEK,1080,1968.0,2.0,,,APARTMENT,APARTMENT,220000,NORMAL_SALE,2.0,1.0,1.0,4.0,True,10.0,HYPER_EQUIPPED,False,True,-1.0,True,6.0,,False,,,,AS_NEW,,,,1122,False,BUY_REGULAR,FUELOIL,,,,,1.0,,,SINT-JANS-MOLENBEEK,BRUSSEL
11158945,Sint-Niklaas,9100,1899.0,2.0,143.0,200.0,HOUSE,HOUSE,349000,NORMAL_SALE,4.0,3.0,,7.0,False,12.0,,False,False,,False,,,False,,,False,,,D,383.0,623,False,BUY_REGULAR,GAS,,True,CONNECTED,,,,,SINT-NIKLAAS,OOST-VLAANDEREN
11158943,Wakken,8720,1967.0,4.0,214.0,3472.0,HOUSE,HOUSE,545000,NORMAL_SALE,3.0,1.0,,4.0,False,15.0,,False,False,,False,,,False,,,False,,50.0,E,431.0,1,False,BUY_REGULAR,FUELOIL,,True,NOT_CONNECTED,,1.0,,,DENTERGEM,WEST-VLAANDEREN
11158942,VILLERS-LA-VILLE,1495,1947.0,3.0,130.0,681.0,HOUSE,HOUSE,299000,NORMAL_SALE,3.0,1.0,,4.0,False,16.0,,False,False,,False,,,False,,,False,,,C,235.0,385,True,BUY_REGULAR,GAS,,True,NOT_CONNECTED,,,,,VILLERS-LA-VILLE,WAALS-BRABANT
11158941,Roclenge-sur-geer,4690,,3.0,230.0,180.0,HOUSE,HOUSE,275000,NORMAL_SALE,3.0,1.0,,4.0,False,32.0,,False,False,,False,,,False,,,False,,41.0,F,480.0,1155,False,BUY_REGULAR,FUELOIL,,True,CONNECTED,,1.0,,,BASSENGE,LUIK
11158937,Schaerbeek,1030,1957.0,2.0,100.0,,APARTMENT,APARTMENT,349000,NORMAL_SALE,2.0,1.0,,3.0,False,8.0,,False,False,,True,,,False,,,False,,,E,262.0,1,False,BUY_REGULAR,GAS,,,,,,,,SCHAARBEEK,BRUSSEL
11158936,Varsenare,8490,1985.0,4.0,270.0,512.0,HOUSE,VILLA,619000,NORMAL_SALE,5.0,1.0,,6.0,False,,,False,False,,True,,,False,,,False,,,A,77.0,1155,False,BUY_REGULAR,ELECTRIC,,True,CONNECTED,,1.0,,,JABBEKE,WEST-VLAANDEREN
11158933,Oostende,8400,1930.0,4.0,,276.0,HOUSE,HOUSE,219000,NORMAL_SALE,3.0,,,3.0,False,,,False,False,,False,,,False,,,,TO_RENOVATE,,D,317.0,694,False,BUY_REGULAR,GAS,,True,CONNECTED,,,,,OOSTENDE,WEST-VLAANDEREN
11158932,Diksmuide,8600,1985.0,4.0,171.0,557.0,HOUSE,HOUSE,395000,NORMAL_SALE,3.0,,,3.0,False,,,False,True,1.0,False,,,False,,,,GOOD,,C,288.0,619,False,BUY_REGULAR,GAS,,True,CONNECTED,,1.0,2.0,,DIKSMUIDE,WEST-VLAANDEREN
11158931,Moerbeke-Waas,9180,,4.0,215.0,800.0,HOUSE,VILLA,519000,NORMAL_SALE,4.0,,,4.0,True,,USA_HYPER_EQUIPPED,False,False,,True,10.0,,True,650.0,,,JUST_RENOVATED,,B,165.0,1198,False,BUY_REGULAR,GAS,,,,,1.0,2.0,,MOERBEKE-WAAS,OOST-VLAANDEREN
11158927,Forest,1190,1956.0,2.0,111.0,,APARTMENT,APARTMENT,298000,NORMAL_SALE,2.0,1.0,1.0,4.0,True,12.0,USA_INSTALLED,False,False,,True,10.0,,False,,,False,,38.0,C,138.0,1549,False,BUY_REGULAR,GAS,,,,,,,,VORST,BRUSSEL
11158926,Brussels City,1000,2010.0,,68.0,,APARTMENT,APARTMENT,248000,NORMAL_SALE,1.0,1.0,1.0,3.0,True,4.0,USA_INSTALLED,False,False,,True,8.0,,False,,,False,GOOD,31.0,C,97.0,1039,False,BUY_REGULAR,,,,,,,,,BRUSSEL,BRUSSEL
11152600,Gent,9000,2023.0,,60.0,,APARTMENT,APARTMENT,255000,NORMAL_SALE,1.0,,,1.0,True,,HYPER_EQUIPPED,False,False,,True,10.0,,False,,,,GOOD,,A,20.0,0,False,BUY_REGULAR,,,,,,,1.0,,GENT,OOST-VLAANDEREN
11152598,Gent,9000,2023.0,,60.0,,APARTMENT,APARTMENT,260000,NORMAL_SALE,1.0,,,1.0,True,,HYPER_EQUIPPED,False,False,,True,10.0,,False,,,,GOOD,,A,20.0,0,False,BUY_REGULAR,,,,,,,1.0,,GENT,OOST-VLAANDEREN
11152602,Gent,9000,2023.0,,61.0,,APARTMENT,APARTMENT,275000,NORMAL_SALE,1.0,,,1.0,True,,HYPER_EQUIPPED,False,False,,True,10.0,,False,,,,GOOD,,A,20.0,0,False,BUY_REGULAR,,,,,,,1.0,,GENT,OOST-VLAANDEREN
11152603,Gent,9000,2023.0,,90.0,,APARTMENT,APARTMENT,310000,NORMAL_SALE,2.0,,,2.0,True,,HYPER_EQUIPPED,False,False,,True,11.0,,False,,,,GOOD,,A,20.0,0,False,BUY_REGULAR,,,,,,,1.0,,GENT,OOST-VLAANDEREN
11152601,Gent,9000,2023.0,,81.0,,APARTMENT,APARTMENT,315000,NORMAL_SALE,2.0,,,2.0,True,,HYPER_EQUIPPED,False,False,,True,10.0,,False,,,,GOOD,,A,20.0,0,False,BUY_REGULAR,,,,,,,1.0,,GENT,OOST-VLAANDEREN
11152606,Gent,9000,2024.0,,88.0,,APARTMENT,APARTMENT,340000,NORMAL_SALE,2.0,,,2.0,True,,HYPER_EQUIPPED,False,False,,True,13.0,,False,,,,GOOD,,A,20.0,0,False,BUY_REGULAR,,,,,,,1.0,,GENT,OOST-VLAANDEREN
11152596,Gent,9000,2023.0,,101.0,,APARTMENT,APARTMENT,365000,NORMAL_SALE,3.0,3.0,1.0,7.0,True,,HYPER_EQUIPPED,False,False,,True,13.0,,False,,,,GOOD,31.0,A,25.0,0,False,BUY_REGULAR,,,,,,,1.0,,GENT,OOST-VLAANDEREN
